column,family,present_in,verdict,canonical,audit_test,usage_scope,reason
rolling_average_gain_50,rolling_average_gain,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_1,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_10,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_100,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_14,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_2,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_20,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_200,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_3,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_30,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_5,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_average_loss_50,rolling_average_loss,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_beta_vs_time_1,rolling_beta_vs_time,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
rolling_beta_vs_time_10,rolling_beta_vs_time,50/50,REDUNDANT_ALIAS,linear_regression_slope_10,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `linear_regression_slope_10` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
rolling_beta_vs_time_100,rolling_beta_vs_time,50/50,REDUNDANT_ALIAS,linear_regression_slope_100,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `linear_regression_slope_100` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
rolling_beta_vs_time_14,rolling_beta_vs_time,50/50,REDUNDANT_ALIAS,linear_regression_slope_14,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `linear_regression_slope_14` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
rolling_beta_vs_time_2,rolling_beta_vs_time,50/50,REDUNDANT_ALIAS,stationary_close_diff_1,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `stationary_close_diff_1` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
rolling_beta_vs_time_20,rolling_beta_vs_time,50/50,REDUNDANT_ALIAS,linear_regression_slope_20,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `linear_regression_slope_20` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
rolling_beta_vs_time_200,rolling_beta_vs_time,50/50,REDUNDANT_ALIAS,linear_regression_slope_200,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `linear_regression_slope_200` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
rolling_beta_vs_time_3,rolling_beta_vs_time,50/50,REDUNDANT_ALIAS,linear_regression_slope_3,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `linear_regression_slope_3` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
rolling_beta_vs_time_30,rolling_beta_vs_time,50/50,REDUNDANT_ALIAS,linear_regression_slope_30,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `linear_regression_slope_30` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
rolling_beta_vs_time_5,rolling_beta_vs_time,50/50,REDUNDANT_ALIAS,linear_regression_slope_5,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `linear_regression_slope_5` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
rolling_beta_vs_time_50,rolling_beta_vs_time,50/50,REDUNDANT_ALIAS,linear_regression_slope_50,A4,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP",identique bit-a-bit a `linear_regression_slope_50` sur 7/7 symboles : utilisable mais n'apporte AUCUNE information nouvelle (utiliser le nom canonique)
rolling_correlation_price_volume_1,rolling_correlation_price_volume,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
rolling_correlation_price_volume_10,rolling_correlation_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_correlation_price_volume_100,rolling_correlation_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_correlation_price_volume_14,rolling_correlation_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_correlation_price_volume_2,rolling_correlation_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_correlation_price_volume_20,rolling_correlation_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_correlation_price_volume_200,rolling_correlation_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_correlation_price_volume_3,rolling_correlation_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_correlation_price_volume_30,rolling_correlation_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_correlation_price_volume_5,rolling_correlation_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_correlation_price_volume_50,rolling_correlation_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_covariance_price_volume_1,rolling_covariance_price_volume,50/50,PLACEHOLDER,normalized_price_vol_1,A3,AUCUN,constante (std=0) sur 7/7 symboles audites
rolling_covariance_price_volume_10,rolling_covariance_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_covariance_price_volume_100,rolling_covariance_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_covariance_price_volume_14,rolling_covariance_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
rolling_covariance_price_volume_2,rolling_covariance_price_volume,50/50,USABLE,,A1-A8,"toute la periode SAUF la queue post-bascule de source (voir usage_scope de `close`) ; DOGEUSDT et XRPUSDT sont SPOT sur tout l'historique, pas PERP","causale par construction (verifie dans data_pipeline/enriched_ohlcv_features.py : fenetres .rolling() strictement trailing, aucun center=True, aucun shift(-n)), non degeneree, universelle"
